,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,41,42,43,49,50,51,52,53,54,55,56,57,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,81,82,83,411,415,418
16:47,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,35,35,10,50,45,50,5,25,,90,90,終日中止,終日中止,15,10,終日中止,終日中止,80,終日中止,10,10,5,15,5,25,15,15,5,15,10,,110,5,40,50,40,30,40,20,,40,140
16:48,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,35,35,10,50,45,50,5,25,,90,100,終日中止,終日中止,15,10,終日中止,終日中止,80,終日中止,10,10,5,15,5,25,15,15,5,15,10,,110,5,40,50,40,30,40,20,,40,140
16:49,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,35,35,10,50,45,50,5,25,,90,90,終日中止,終日中止,15,10,終日中止,終日中止,80,終日中止,10,10,5,15,5,25,15,15,5,15,10,,110,5,40,60,40,30,40,20,,40,140
16:50,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,35,35,10,50,45,55,5,25,,90,90,終日中止,終日中止,15,10,終日中止,終日中止,80,終日中止,10,10,5,15,5,25,15,15,5,15,10,,110,5,40,60,40,30,40,20,,40,140
16:51,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,45,35,10,50,45,55,5,25,,90,90,終日中止,終日中止,15,10,終日中止,終日中止,80,終日中止,10,10,5,15,5,25,15,15,5,15,10,,110,5,40,60,40,30,40,20,,40,140
16:52,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,45,35,10,50,45,55,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,80,終日中止,20,10,5,15,5,25,20,10,5,15,10,,100,5,45,60,40,30,70,20,,40,140
16:53,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,45,35,10,50,45,55,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,80,終日中止,20,10,5,15,5,25,20,10,5,15,10,,100,5,45,60,40,30,40,20,,40,140
16:54,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,45,35,10,50,45,55,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,80,終日中止,20,10,5,15,5,25,20,10,5,15,10,,100,5,45,60,40,30,40,20,,40,140
16:55,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,45,35,10,50,45,55,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,80,終日中止,20,10,5,15,5,25,20,10,5,15,10,,100,5,45,60,40,30,70,20,,40,140
16:56,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,45,35,10,50,45,55,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,5,5,15,10,,100,5,45,60,40,30,70,20,,40,140
16:57,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,45,終日中止,0,0,10,0,5,,50,5,45,35,10,60,45,55,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,5,5,15,10,,100,5,45,60,40,30,70,20,,40,140
16:58,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,5,5,45,終日中止,0,0,10,0,5,,50,5,45,35,10,70,45,55,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,5,5,20,10,,100,5,60,60,40,30,70,20,,40,140
16:59,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,5,5,45,終日中止,0,0,10,0,5,,50,5,45,35,10,70,45,55,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,5,5,20,10,,100,5,60,60,40,30,70,10,,40,140
17:0,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,5,5,45,終日中止,0,0,10,0,5,,50,5,45,35,10,70,45,55,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,5,5,20,10,,100,5,60,60,40,30,70,10,,40,140
17:1,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,50,35,10,70,45,55,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,30,5,20,15,,100,5,60,50,45,30,70,10,,40,140
